,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
53,25,54,42,0,0,3.274,3.314,65,11.989,11.989,12.066,12.066,12.111,12.111,0.799,0.799
54,25,54,42,0,0,3.273,3.312,60,11.999,11.999,12.086,12.086,12.120,12.120,0.797,0.797
55,25,54,42,0,0,3.273,3.312,60,11.999,11.999,12.086,12.086,12.120,12.120,0.791,0.791
56,25,54,42,0,0,3.272,3.313,56,11.978,11.978,12.073,12.073,12.121,12.121,0.790,0.790
57,25,54,42,0,0,3.272,3.312,72,11.980,11.980,12.066,12.066,12.118,12.118,0.802,0.802
58,25,54,42,0,0,3.272,3.312,72,11.980,11.980,12.066,12.066,12.118,12.118,0.800,0.800
59,25,54,42,0,0,3.273,3.315,70,11.992,11.992,12.068,12.068,12.125,12.125,0.799,0.799
60,25,54,42,0,0,3.274,3.313,52,11.986,11.986,12.068,12.068,12.124,12.124,0.799,0.799
61,25,54,42,0,0,3.272,3.312,52,11.986,11.986,12.071,12.071,12.123,12.123,0.798,0.798
62,25,54,42,0,0,3.272,3.312,71,11.986,11.986,12.071,12.071,12.123,12.123,0.789,0.789
63,25,54,43,0,0,3.271,3.311,52,11.988,11.988,12.057,12.057,12.112,12.112,0.803,0.803
64,25,54,43,0,0,3.275,3.313,55,11.982,11.982,12.061,12.061,12.114,12.114,0.799,0.799
65,25,54,42,0,0,3.275,3.313,55,11.982,11.982,12.061,12.061,12.114,12.114,0.796,0.796
66,25,54,42,0,0,3.273,3.313,54,11.991,11.991,12.071,12.071,12.122,12.122,0.796,0.796
67,25,54,42,0,0,3.275,3.314,62,11.982,11.982,12.066,12.066,12.114,12.114,0.796,0.796
68,25,54,42,0,0,3.276,3.312,62,11.980,11.980,12.062,12.062,12.113,12.113,0.799,0.799
69,25,54,43,0,0,3.276,3.312,77,11.980,11.980,12.062,12.062,12.113,12.113,0.799,0.799
70,25,54,43,0,0,3.276,3.313,61,11.986,11.986,12.072,12.072,12.126,12.126,0.800,0.800
71,25,54,43,0,0,3.276,3.313,68,11.994,11.994,12.078,12.078,12.125,12.125,0.799,0.799
72,25,54,42,0,0,3.276,3.313,68,11.994,11.994,12.078,12.078,12.125,12.125,0.799,0.799
73,25,54,42,0,0,3.275,3.311,76,11.992,11.992,12.078,12.078,12.125,12.125,0.798,0.798
74,25,54,42,0,0,3.271,3.312,54,11.989,11.989,12.065,12.065,12.125,12.125,0.799,0.799
75,25,54,42,0,0,3.271,3.312,54,11.989,11.989,12.065,12.065,12.125,12.125,0.797,0.797
76,25,54,43,0,0,3.272,3.312,56,11.981,11.981,12.063,12.063,12.103,12.103,0.797,0.797
77,25,54,43,0,0,3.276,3.315,69,11.985,11.985,12.073,12.073,12.122,12.122,0.798,0.798
78,25,54,43,0,0,3.269,3.314,60,11.982,11.982,12.058,12.058,12.118,12.118,0.803,0.803
79,25,54,43,0,0,3.269,3.314,60,11.982,11.982,12.058,12.058,12.118,12.118,0.797,0.797
80,25,54,42,0,0,3.273,3.312,54,11.980,11.980,12.073,12.073,12.123,12.123,0.798,0.798
81,25,54,42,0,0,3.273,3.312,69,11.991,11.991,12.061,12.061,12.123,12.123,0.798,0.798
82,25,54,43,0,0,3.274,3.313,69,11.982,11.982,12.063,12.063,12.119,12.119,0.797,0.797
83,25,54,43,0,0,3.274,3.313,69,11.982,11.982,12.063,12.063,12.119,12.119,0.799,0.799
84,25,54,43,0,0,3.270,3.313,66,11.986,11.986,12.070,12.070,12.119,12.119,0.799,0.799
85,25,54,43,0,0,3.270,3.313,65,11.992,11.992,12.069,12.069,12.119,12.119,0.805,0.805
86,25,54,43,0,0,3.270,3.313,65,11.992,11.992,12.069,12.069,12.119,12.119,0.797,0.797
87,25,54,43,0,0,3.274,3.313,55,11.985,11.985,12.065,12.065,12.115,12.115,0.798,0.798
88,25,54,43,0,0,3.271,3.314,57,11.983,11.983,12.069,12.069,12.128,12.128,0.799,0.799
89,25,54,43,0,0,3.274,3.314,57,11.987,11.987,12.060,12.060,12.118,12.118,0.798,0.798
90,25,54,43,0,0,3.274,3.314,68,11.987,11.987,12.060,12.060,12.118,12.118,0.797,0.797
91,25,54,43,0,0,3.275,3.314,69,11.986,11.986,12.073,12.073,12.115,12.115,0.797,0.797
92,25,54,43,0,0,3.274,3.313,64,11.989,11.989,12.083,12.083,12.118,12.118,0.799,0.799
93,25,54,43,0,0,3.274,3.313,64,11.989,11.989,12.083,12.083,12.118,12.118,0.798,0.798
94,25,54,43,0,0,3.268,3.314,71,11.982,11.982,12.076,12.076,12.117,12.117,0.798,0.798
95,25,54,43,0,0,3.269,3.313,74,11.989,11.989,12.071,12.071,12.116,12.116,0.799,0.799
96,25,54,43,0,0,3.270,3.313,74,11.985,11.985,12.084,12.084,12.115,12.115,0.798,0.798
97,25,54,43,0,0,3.270,3.313,70,11.985,11.985,12.084,12.084,12.115,12.115,0.785,0.785
98,25,54,43,0,0,3.275,3.313,58,11.996,11.996,12.079,12.079,12.122,12.122,0.799,0.799
99,25,54,43,0,0,3.271,3.311,67,11.992,11.992,12.063,12.063,12.116,12.116,0.798,0.798
100,25,54,43,0,0,3.271,3.311,67,11.992,11.992,12.063,12.063,12.116,12.116,0.796,0.796
101,25,54,43,0,0,3.274,3.310,58,11.985,11.985,12.060,12.060,12.118,12.118,0.799,0.799
102,25,54,43,0,0,3.275,3.310,67,11.979,11.979,12.055,12.055,12.123,12.123,0.807,0.807
103,25,54,43,0,0,3.275,3.313,67,11.985,11.985,12.077,12.077,12.118,12.118,0.812,0.812
104,25,54,43,0,0,3.275,3.313,61,11.985,11.985,12.077,12.077,12.118,12.118,0.797,0.797
105,25,54,43,0,0,3.269,3.314,64,11.986,11.986,12.063,12.063,12.119,12.119,0.798,0.798
106,25,54,43,0,0,3.274,3.313,61,11.993,11.993,12.080,12.080,12.121,12.121,0.798,0.798
107,25,54,43,0,0,3.274,3.313,61,11.993,11.993,12.080,12.080,12.121,12.121,0.798,0.798
108,25,54,43,0,0,3.273,3.315,60,11.991,11.991,12.064,12.064,12.124,12.124,0.799,0.799
109,25,54,43,0,0,3.270,3.312,65,11.994,11.994,12.072,12.072,12.118,12.118,0.799,0.799
