,Temp-PCB (C)_value,Temp-device (C)_value,Temp-vccint (C)_value,Temp-cage_temp_0 (C)_value,Temp-cage_temp_1 (C)_value,3v3_pex (V)_value,3v3_aux (V)_value,Power (Watts)_value,12v_pex (V)_value,12v_pex (A)_value,12v_aux_0 (V)_value,12v_aux_0 (A)_value,12v_aux_1 (V)_value,12v_aux_1 (A)_value,vccint (V)_value,vccint (A)_value
53,21,45,39,0,0,3.272,3.312,63,11.995,11.995,12.077,12.077,12.123,12.123,0.798,0.798
54,21,45,39,0,0,3.272,3.312,65,11.995,11.995,12.077,12.077,12.123,12.123,0.798,0.798
55,21,45,39,0,0,3.270,3.312,68,11.986,11.986,12.068,12.068,12.120,12.120,0.799,0.799
56,21,45,39,0,0,3.272,3.311,58,12.000,12.000,12.078,12.078,12.132,12.132,0.799,0.799
57,21,45,39,0,0,3.272,3.311,58,12.000,12.000,12.078,12.078,12.132,12.132,0.798,0.798
58,21,45,39,0,0,3.274,3.311,54,11.989,11.989,12.089,12.089,12.124,12.124,0.796,0.796
59,21,45,39,0,0,3.277,3.312,44,11.995,11.995,12.080,12.080,12.129,12.129,0.799,0.799
60,21,45,39,0,0,3.270,3.311,44,11.992,11.992,12.074,12.074,12.120,12.120,0.798,0.798
61,21,45,39,0,0,3.270,3.311,62,11.992,11.992,12.074,12.074,12.120,12.120,0.795,0.795
62,21,45,39,0,0,3.274,3.311,49,11.997,11.997,12.076,12.076,12.130,12.130,0.810,0.810
63,21,45,39,0,0,3.275,3.311,66,11.994,11.994,12.080,12.080,12.128,12.128,0.799,0.799
64,21,45,39,0,0,3.275,3.312,66,11.986,11.986,12.074,12.074,12.125,12.125,0.800,0.800
65,21,45,39,0,0,3.275,3.312,49,11.986,11.986,12.074,12.074,12.125,12.125,0.800,0.800
66,21,45,39,0,0,3.271,3.311,69,11.993,11.993,12.062,12.062,12.123,12.123,0.799,0.799
67,21,45,39,0,0,3.279,3.312,64,11.992,11.992,12.066,12.066,12.124,12.124,0.791,0.791
68,21,45,39,0,0,3.279,3.312,64,11.992,11.992,12.066,12.066,12.124,12.124,0.797,0.797
69,21,45,39,0,0,3.274,3.311,63,11.996,11.996,12.073,12.073,12.123,12.123,0.796,0.796
70,21,45,39,0,0,3.275,3.312,61,11.992,11.992,12.082,12.082,12.132,12.132,0.799,0.799
71,21,45,39,0,0,3.269,3.310,61,11.996,11.996,12.075,12.075,12.133,12.133,0.806,0.806
72,21,45,39,0,0,3.269,3.310,69,11.996,11.996,12.075,12.075,12.133,12.133,0.797,0.797
73,21,45,39,0,0,3.272,3.311,67,11.992,11.992,12.076,12.076,12.132,12.132,0.797,0.797
74,21,45,39,0,0,3.274,3.311,67,11.993,11.993,12.072,12.072,12.123,12.123,0.797,0.797
75,21,45,39,0,0,3.274,3.311,68,11.993,11.993,12.072,12.072,12.123,12.123,0.798,0.798
76,21,45,39,0,0,3.274,3.311,59,11.990,11.990,12.078,12.078,12.117,12.117,0.803,0.803
77,21,45,39,0,0,3.274,3.312,45,11.994,11.994,12.073,12.073,12.129,12.129,0.799,0.799
78,21,45,39,0,0,3.274,3.312,45,11.994,11.994,12.073,12.073,12.129,12.129,0.797,0.797
79,21,45,39,0,0,3.276,3.312,60,11.998,11.998,12.074,12.074,12.124,12.124,0.789,0.789
80,21,45,39,0,0,3.271,3.312,68,11.991,11.991,12.084,12.084,12.132,12.132,0.798,0.798
81,21,45,39,0,0,3.277,3.312,68,11.991,11.991,12.077,12.077,12.126,12.126,0.796,0.796
82,21,46,39,0,0,3.277,3.312,58,11.991,11.991,12.077,12.077,12.126,12.126,0.807,0.807
83,21,46,39,0,0,3.273,3.310,51,11.993,11.993,12.073,12.073,12.125,12.125,0.798,0.798
84,21,46,39,0,0,3.272,3.312,65,11.994,11.994,12.078,12.078,12.120,12.120,0.798,0.798
85,21,46,39,0,0,3.270,3.312,65,11.990,11.990,12.074,12.074,12.118,12.118,0.799,0.799
86,21,46,39,0,0,3.270,3.312,58,11.990,11.990,12.074,12.074,12.118,12.118,0.802,0.802
87,21,46,39,0,0,3.276,3.310,61,11.992,11.992,12.078,12.078,12.125,12.125,0.799,0.799
